schema_version,run_id,cell_id,formula_id,stratum,monitor_id,monitor_name,construction,encoding,online_label_mode,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,early_termination,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,failure_reason,warnings_json
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r0::b64,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,1103,0,32,64,False,2,6,success,0.015841270333112334,0.0002475198489548802,7.734995279840007e-06,4040.080034883536,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r1::b1,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,2207,1,32,1,False,2,6,success,0.013434279667004981,0.013434279667004981,0.00041982123959390566,74.4364435449436,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r1::b64,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,2207,1,32,64,False,2,6,success,0.016433392667143682,0.00025677176042412003,8.024117513253751e-06,3894.5092651476184,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r2::b1,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,3301,2,32,1,False,2,6,success,0.013280746667078347,0.013280746667078347,0.00041502333334619834,75.29697125229417,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r2::b64,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,3301,2,32,64,False,2,4,success,0.01576219475009566,0.0002462842929702447,7.696384155320146e-06,4060.3482582659744,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r3::b1,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,4409,3,32,1,False,2,6,success,0.01323361016693525,0.01323361016693525,0.00041355031771672657,75.56516985051769,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r3::b64,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,4409,3,32,64,False,2,6,success,0.01634987833373695,0.00025546684896463984,7.983339030144995e-06,3914.4022171675742,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r4::b1,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,5501,4,32,1,False,2,6,success,0.013132261166902026,0.013132261166902026,0.0004103831614656883,76.14834850530966,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r4::b64,nested_next_control,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,5501,4,32,64,False,2,4,success,0.017403780249878764,0.0002719340664043557,8.497939575136115e-06,3677.361991538926,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,1103,0,32,1,False,2,11,success,0.004747463363773105,0.004747463363773105,0.00014835823011790953,210.63880295123283,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,1103,0,32,64,False,2,3,success,0.016742013666468363,0.0002615939635385682,8.174811360580255e-06,3822.718179246383,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,2207,1,32,1,False,2,18,success,0.004684658888840608,0.004684658888840608,0.000146395590276269,213.46271387701546,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,2207,1,32,64,False,2,4,success,0.019392624749343668,0.0003030097617084948,9.469055053390463e-06,3300.2237101589894,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,3301,2,32,1,False,2,11,success,0.004596583272690292,0.004596583272690292,0.00014364322727157162,217.55289541719088,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,3301,2,32,64,False,2,3,success,0.01892601000023812,0.0002957189062537206,9.241215820428769e-06,3381.589674696081,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,4409,3,32,1,False,2,20,success,0.005004879550142505,0.005004879550142505,0.00015640248594195327,199.8050082886664,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,4409,3,32,64,False,2,4,success,0.017399019499862334,0.00027185967968534896,8.495614990167155e-06,3678.3681977312795,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,5501,4,32,1,False,2,10,success,0.005066145499949925,0.005066145499949925,0.00015831704687343517,197.38872482242846,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_flat,RuleRunnerMonitor,original,flat,exact,cpu,cpu,5501,4,32,64,False,2,3,success,0.01673147266774322,0.0002614292604334878,8.169664388546494e-06,3825.1265307557933,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,1103,0,32,1,False,2,2,success,0.02622339450135769,0.02622339450135769,0.0008194810781674278,38.133888423492465,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,1103,0,32,64,False,2,1,success,0.05645065899807378,0.0008820415468449028,2.756379833890321e-05,1133.733443256771,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,2207,1,32,1,False,2,2,success,0.02605475350173947,0.02605475350173947,0.0008142110469293584,38.38071236917432,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,2207,1,32,64,False,2,1,success,0.05429396799809183,0.0008483432499701848,2.6510726561568276e-05,1178.768146071941,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,3301,2,32,1,False,2,2,success,0.02636813999924925,0.02636813999924925,0.0008240043749765391,37.92455592349221,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,3301,2,32,64,False,2,1,success,0.05493585200019879,0.0008583726875031061,2.6824146484472067e-05,1164.9951292239612,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,4409,3,32,1,False,2,2,success,0.028678535500148428,0.028678535500148428,0.0008962042343796384,34.86928403282045,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,4409,3,32,64,False,2,1,success,0.0643932519997179,0.0010061445624955923,3.144201757798726e-05,993.8929625775131,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,5501,4,32,1,False,2,2,success,0.025940315499610733,0.025940315499610733,0.0008106348593628354,38.55003228526678,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_original_structured,StructuredRuleRunnerMonitor,original,structured,exact,cpu,cpu,5501,4,32,64,False,2,1,success,0.05619381699943915,0.0008780283906162367,2.7438387206757398e-05,1138.9153365509726,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,1103,0,32,1,False,2,18,success,0.0052187415555332945,0.0052187415555332945,0.00016308567361041545,191.61707652292654,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,1103,0,32,64,False,2,1,success,0.056675266998354346,0.0008855510468492866,2.7673470214040208e-05,1129.2403792620569,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,2207,1,32,1,False,2,18,success,0.004981331333207588,0.004981331333207588,0.00015566660416273712,200.7495452738893,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,2207,1,32,64,False,2,1,success,0.06148965399916051,0.000960775843736883,3.0024245116777593e-05,1040.8255021385185,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,3301,2,32,1,False,2,18,success,0.005431588277739745,0.005431588277739745,0.00016973713367936702,184.10821087052858,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,3301,2,32,64,False,2,1,success,0.06194565699843224,0.0009679008906005038,3.0246902831265743e-05,1033.1636324661106,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,4409,3,32,1,False,2,16,success,0.005996306437509702,0.005996306437509702,0.00018738457617217819,166.7693288229121,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,4409,3,32,64,False,2,1,success,0.05150262699680752,0.0008047285468251175,2.5147767088284922e-05,1242.655059206342,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,5501,4,32,1,False,2,16,success,0.005961514875025387,0.005961514875025387,0.00018629733984454333,167.74259914863362,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,5501,4,32,64,False,2,1,success,0.051924658997450024,0.0008113227968351566,2.5353837401098644e-05,1232.555037157644,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,1103,0,32,1,False,2,18,success,0.005215977111220127,0.005215977111220127,0.00016299928472562897,191.7186327081253,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,1103,0,32,64,False,2,1,success,0.05687462399873766,0.000888665999980276,2.7770812499383624e-05,1125.282164527725,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,2207,1,32,1,False,2,18,success,0.005205983611126107,0.005205983611126107,0.00016268698784769085,192.08665925548118,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,2207,1,32,64,False,2,1,success,0.06500705400321749,0.0010157352188002733,3.174172558750854e-05,984.5085426703439,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,3301,2,32,1,False,2,18,success,0.005620663388981484,0.005620663388981484,0.00017564573090567137,177.91494184838726,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,3301,2,32,64,False,2,1,success,0.05458002299928921,0.000852812859363894,2.6650401855121686e-05,1172.5901984473965,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,4409,3,32,1,False,2,18,success,0.005281024611071593,0.005281024611071593,0.00016503201909598728,189.35719365963837,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,4409,3,32,64,False,2,2,success,0.05333280900049431,0.0008333251406327236,2.604141064477261e-05,1200.0117976048632,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,5501,4,32,1,False,2,18,success,0.005396317722140036,0.005396317722140036,0.0001686349288168761,185.3115497438551,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_exact::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,5501,4,32,64,False,2,1,success,0.05436139499943238,0.0008493967968661309,2.654364990206659e-05,1177.306064361819,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,1103,0,32,1,False,2,12,success,0.008450880333536285,0.008450880333536285,0.0002640900104230089,118.33086738095466,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,1103,0,32,64,False,2,1,success,0.06736258900127723,0.0010525404531449567,3.28918891607799e-05,950.0822481568594,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,2207,1,32,1,False,2,12,success,0.007544114000059683,0.007544114000059683,0.0002357535625018651,132.5536703172949,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,2207,1,32,64,False,2,1,success,0.0539920359988173,0.0008436255624815203,2.636329882754751e-05,1185.360003860605,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,3301,2,32,1,False,2,8,success,0.007676345250274608,0.007676345250274608,0.0002398857890710815,130.27032622903806,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,3301,2,32,64,False,2,1,success,0.06349762900208589,0.000992150453157592,3.100470166117475e-05,1007.9116497073869,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,4409,3,32,1,False,2,6,success,0.008848522333816314,0.008848522333816314,0.0002765163229317598,113.0132198659102,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,4409,3,32,64,False,2,1,success,0.05858772699866677,0.0009154332343541682,2.8607288573567757e-05,1092.3789550916763,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,5501,4,32,1,False,2,12,success,0.00768791200001336,0.00768791200001336,0.0002402472500004175,130.0743296747234,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_default::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,5501,4,32,64,False,2,1,success,0.07336647400006768,0.0011463511562510575,3.582347363284555e-05,872.3330495607702,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,1103,0,32,1,False,2,12,success,0.008473856333390964,0.008473856333390964,0.00026480801041846763,118.01002526553718,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,1103,0,32,64,False,2,1,success,0.05883294600062072,0.0009192647812596988,2.8727024414365587e-05,1087.8258586494167,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,2207,1,32,1,False,2,12,success,0.007593753916808055,0.007593753916808055,0.0002373048099002517,131.6871748749449,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,2207,1,32,64,False,2,1,success,0.056927082001493545,0.0008894856562733366,2.779642675854177e-05,1124.2452230086355,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,3301,2,32,1,False,2,10,success,0.007722499900046387,0.007722499900046387,0.0002413281218764496,129.49174657729594,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,3301,2,32,64,False,2,1,success,0.06126457899881643,0.0009572590468565068,2.9914345214265836e-05,1044.6493070855252,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,4409,3,32,1,False,2,12,success,0.008025427250080005,0.008025427250080005,0.00025079460156500016,124.60395799987235,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,4409,3,32,64,False,2,1,success,0.055620203998842044,0.0008690656874819069,2.7158302733809592e-05,1150.6610080274502,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,5501,4,32,1,False,2,12,success,0.007852676333338119,0.007852676333338119,0.0002453961354168162,127.34511872780918,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_structured_exact::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,5501,4,32,64,False,2,1,success,0.05669064599715057,0.0008857913437054776,2.7680979490796176e-05,1128.9340397217704,,[]
