schema_version,benchmark_schema_version,run_id,cell_id,formula_id,formula,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,repetition,worker_pid,status,failure_stage,failure_reason,compile_total_s,compile_stages_json,artifact_stats_json,validation_duration_s,warnings_json,startup_host_rss_bytes,baseline_host_rss_bytes,peak_compile_host_rss_bytes,peak_observed_host_rss_bytes,host_memory_limit_bytes,baseline_gpu_allocated_bytes,peak_compile_gpu_allocated_bytes,peak_compile_gpu_reserved_bytes,provenance_json,stratum,encoding,online_label_mode,persistent_bytes
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_flat::cpu::r4,nested_next_control,X X a,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,4,1195,success,,,0.043934557997999946,"{""monitor_initialization"": 0.0002906720001192298, ""progression_flat_cilp_lowering"": 0.0004925100001855753, ""progression_residual_graph"": 0.03529238000191981}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 88, ""progression_closure"": 6, ""progression_input_subformulae"": 3, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13406208,463552512,465821696,502251520,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r0,nested_next_control,X X a,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,0,1197,success,,,0.0443599690006522,"{""monitor_initialization"": 3.70679990737699e-05, ""progression_factorized_graph"": 0.03487855700223008, ""progression_structured_cilp_lowering"": 0.0017652370006544515}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1136, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1136, ""persistent_tensor_logical_elements"": 279, ""persistent_tensor_nonzero_elements"": 152, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 5, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13492224,463650816,468987904,506994688,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,1136
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r1,nested_next_control,X X a,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,1,1199,success,,,0.04350565500135417,"{""monitor_initialization"": 3.239400029997341e-05, ""progression_factorized_graph"": 0.03399827600151184, ""progression_structured_cilp_lowering"": 0.0016258860014204402}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1136, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1136, ""persistent_tensor_logical_elements"": 279, ""persistent_tensor_nonzero_elements"": 152, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 5, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13406208,463446016,468987904,502669312,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,1136
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r2,nested_next_control,X X a,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,2,1201,success,,,0.043345903999579605,"{""monitor_initialization"": 3.0503000743919984e-05, ""progression_factorized_graph"": 0.03411329799928353, ""progression_structured_cilp_lowering"": 0.0013892719980503898}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1136, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1136, ""persistent_tensor_logical_elements"": 279, ""persistent_tensor_nonzero_elements"": 152, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 5, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13520896,463446016,468987904,495030272,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,1136
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r3,nested_next_control,X X a,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,3,1203,success,,,0.04430149600011646,"{""monitor_initialization"": 3.309499879833311e-05, ""progression_factorized_graph"": 0.03519200600203476, ""progression_structured_cilp_lowering"": 0.0015034419993753545}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1136, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1136, ""persistent_tensor_logical_elements"": 279, ""persistent_tensor_nonzero_elements"": 152, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 5, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13258752,463708160,468987904,936628224,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,1136
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,nested_next_control::rulerunner_progression_structured::cpu::r4,nested_next_control,X X a,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,4,1205,success,,,0.04564818399740034,"{""monitor_initialization"": 3.103800190729089e-05, ""progression_factorized_graph"": 0.036540299999614945, ""progression_structured_cilp_lowering"": 0.0014484130006167106}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1136, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1136, ""persistent_tensor_logical_elements"": 279, ""persistent_tensor_nonzero_elements"": 152, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 5, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13332480,463540224,468987904,498999296,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,1136
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r0,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,0,1207,success,,,0.042545061001874274,"{""formula_parse"": 0.033937390999199124, ""monitor_initialization"": 2.65900234808214e-06, ""rules_and_cilp_lowering"": 0.0037182420019234996}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 65148, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 65148, ""persistent_tensor_logical_elements"": 16332, ""persistent_tensor_nonzero_elements"": 861, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 132}",,[],13402112,463142912,468987904,500969472,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,65148
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r1,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,1,1218,success,,,0.04170111400162568,"{""formula_parse"": 0.03349429299851181, ""monitor_initialization"": 2.115000825142488e-06, ""rules_and_cilp_lowering"": 0.003582002998882672}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 65148, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 65148, ""persistent_tensor_logical_elements"": 16332, ""persistent_tensor_nonzero_elements"": 861, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 132}",,[],13443072,463323136,468987904,506793984,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,65148
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r2,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,2,1229,success,,,0.04292739999800688,"{""formula_parse"": 0.034173242001998005, ""monitor_initialization"": 2.658998710103333e-06, ""rules_and_cilp_lowering"": 0.003797074001340661}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 65148, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 65148, ""persistent_tensor_logical_elements"": 16332, ""persistent_tensor_nonzero_elements"": 861, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 132}",,[],13320192,463486976,468987904,503349248,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,65148
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r3,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,3,1240,success,,,0.0417801289986528,"{""formula_parse"": 0.033489566998468945, ""monitor_initialization"": 2.368000423302874e-06, ""rules_and_cilp_lowering"": 0.0035581820011429954}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 65148, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 65148, ""persistent_tensor_logical_elements"": 16332, ""persistent_tensor_nonzero_elements"": 861, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 132}",,[],13418496,463298560,468987904,934879232,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,65148
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_flat::cpu::r4,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,4,1251,success,,,0.04257422099908581,"{""formula_parse"": 0.03410644500036142, ""monitor_initialization"": 2.434997441014275e-06, ""rules_and_cilp_lowering"": 0.0037092509992362466}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 65148, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 65148, ""persistent_tensor_logical_elements"": 16332, ""persistent_tensor_nonzero_elements"": 861, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 132}",,[],13467648,463663104,468987904,504819712,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,exact,65148
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r0,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,0,1262,success,,,0.040997304997290485,"{""formula_parse"": 0.03267529100048705, ""monitor_initialization"": 2.388002030784264e-06, ""rules_and_structured_cilp_lowering"": 0.00392726300196955}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 20, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 69468, ""persistent_tensor_count"": 84, ""persistent_tensor_logical_bytes"": 69468, ""persistent_tensor_logical_elements"": 17412, ""persistent_tensor_nonzero_elements"": 1931, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 84}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 83}, ""total_rules"": 132}",,[],13520896,463355904,468987904,517578752,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,69468
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r1,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,1,1273,success,,,0.04199240899833967,"{""formula_parse"": 0.033589950999157736, ""monitor_initialization"": 2.5270019250456244e-06, ""rules_and_structured_cilp_lowering"": 0.003934475000278326}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 20, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 69468, ""persistent_tensor_count"": 84, ""persistent_tensor_logical_bytes"": 69468, ""persistent_tensor_logical_elements"": 17412, ""persistent_tensor_nonzero_elements"": 1931, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 84}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 83}, ""total_rules"": 132}",,[],13316096,463220736,468987904,506769408,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,69468
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r2,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,2,1284,success,,,0.043351299998903414,"{""formula_parse"": 0.03500196599998162, ""monitor_initialization"": 2.9190014174673706e-06, ""rules_and_structured_cilp_lowering"": 0.003996983999968506}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 20, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 69468, ""persistent_tensor_count"": 84, ""persistent_tensor_logical_bytes"": 69468, ""persistent_tensor_logical_elements"": 17412, ""persistent_tensor_nonzero_elements"": 1931, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 84}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 83}, ""total_rules"": 132}",,[],13434880,463564800,468987904,517681152,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,69468
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r3,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,3,1295,success,,,0.04329120300099021,"{""formula_parse"": 0.03446056100074202, ""monitor_initialization"": 2.89799936581403e-06, ""rules_and_structured_cilp_lowering"": 0.003911394000169821}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 20, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 69468, ""persistent_tensor_count"": 84, ""persistent_tensor_logical_bytes"": 69468, ""persistent_tensor_logical_elements"": 17412, ""persistent_tensor_nonzero_elements"": 1931, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 84}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 83}, ""total_rules"": 132}",,[],13512704,463396864,468987904,517218304,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,69468
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_original_structured::cpu::r4,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,4,1306,success,,,0.041117872002359945,"{""formula_parse"": 0.0327314780006418, ""monitor_initialization"": 2.0709994714707136e-06, ""rules_and_structured_cilp_lowering"": 0.0038473390013678}","{""ast_depth"": 4, ""ast_nodes"": 10, ""eval_rules"": 107, ""literals"": 60, ""modules"": 20, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 69468, ""persistent_tensor_count"": 84, ""persistent_tensor_logical_bytes"": 69468, ""persistent_tensor_logical_elements"": 17412, ""persistent_tensor_nonzero_elements"": 1931, ""react_rules"": 25, ""tensor_devices"": {""cpu"": 84}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 83}, ""total_rules"": 132}",,[],13340672,463265792,468987904,515223552,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,structured,exact,69468
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r0,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,0,1317,success,,,0.0870191829999385,"{""bounded_event_extraction"": 0.033567958998901304, ""bounded_pipeline_lowering"": 0.001125288999901386, ""bounded_skeleton_lowering"": 0.02097206200051005, ""certificate_lookup"": 0.021043820997874718, ""monitor_initialization"": 2.516799941076897e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 1, ""certificate_product_states"": 2, ""certificate_source"": ""cache"", ""event_modules"": 9, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2916, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 2916, ""persistent_tensor_logical_elements"": 731, ""persistent_tensor_nonzero_elements"": 128, ""skeleton_ast_depth"": 1, ""skeleton_ast_nodes"": 2, ""skeleton_eval_rules"": 4, ""skeleton_literals"": 8, ""skeleton_modules"": 2, ""skeleton_react_rules"": 2, ""skeleton_total_rules"": 6, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],13479936,463740928,469942272,507650048,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,sound_default,2916
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r1,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,1,1328,success,,,0.09106605399938417,"{""bounded_event_extraction"": 0.037166070000239415, ""bounded_pipeline_lowering"": 0.001104508999560494, ""bounded_skeleton_lowering"": 0.021047554997494444, ""certificate_lookup"": 0.020489829999860376, ""monitor_initialization"": 2.547699841670692e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 1, ""certificate_product_states"": 2, ""certificate_source"": ""cache"", ""event_modules"": 9, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2916, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 2916, ""persistent_tensor_logical_elements"": 731, ""persistent_tensor_nonzero_elements"": 128, ""skeleton_ast_depth"": 1, ""skeleton_ast_nodes"": 2, ""skeleton_eval_rules"": 4, ""skeleton_literals"": 8, ""skeleton_modules"": 2, ""skeleton_react_rules"": 2, ""skeleton_total_rules"": 6, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],13467648,463593472,470069248,940150784,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,sound_default,2916
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_bounded_flat_default::cpu::r2,ijcnn_balanced_n4,F(((a & b) | ((a & c) | (a & d)))),rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,2,1339,success,,,0.09742313300012029,"{""bounded_event_extraction"": 0.03428658700067899, ""bounded_pipeline_lowering"": 0.0011961659984081052, ""bounded_skeleton_lowering"": 0.026193535999482265, ""certificate_lookup"": 0.025007532000017818, ""monitor_initialization"": 3.0578001315006986e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 1, ""certificate_product_states"": 2, ""certificate_source"": ""cache"", ""event_modules"": 9, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2916, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 2916, ""persistent_tensor_logical_elements"": 731, ""persistent_tensor_nonzero_elements"": 128, ""skeleton_ast_depth"": 1, ""skeleton_ast_nodes"": 2, ""skeleton_eval_rules"": 4, ""skeleton_literals"": 8, ""skeleton_modules"": 2, ""skeleton_react_rules"": 2, ""skeleton_total_rules"": 6, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],13357056,463380480,469913600,517730304,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",all_applicable,flat,sound_default,2916
