schema_version,benchmark_schema_version,run_id,cell_id,formula_id,formula,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,repetition,worker_pid,status,failure_stage,failure_reason,compile_total_s,compile_stages_json,artifact_stats_json,validation_duration_s,warnings_json,startup_host_rss_bytes,baseline_host_rss_bytes,peak_compile_host_rss_bytes,peak_observed_host_rss_bytes,host_memory_limit_bytes,baseline_gpu_allocated_bytes,peak_compile_gpu_allocated_bytes,peak_compile_gpu_reserved_bytes,provenance_json,mode_id,workload_mode,timing_boundary,early_termination,deployment_profile,formula_family,n_atoms,ast_nodes,ast_depth,dfa_states,persistent_tensor_bytes
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::symbolic_guarded::r0,atomic_control,a,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,0,22,success,,,0.06958547799877124,"{""ltlf_to_minimal_dfa"": 0.06925560799936648, ""monitor_initialization"": 5.410001904238015e-06}","{""accepting_sinks"": 1, ""accepting_states"": 1, ""dfa_guarded_transitions"": 4, ""dfa_states"": 3, ""monitor_id"": ""symbolic_guarded"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 0, ""persistent_tensor_count"": 0, ""persistent_tensor_logical_bytes"": 0, ""persistent_tensor_logical_elements"": 0, ""persistent_tensor_nonzero_elements"": 0, ""tensor_devices"": {}, ""tensor_dtypes"": {}, ""trap_states"": 1}",,[],11313152,437211136,442093568,466042880,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,3,0
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::symbolic_guarded::r1,atomic_control,a,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,1,45,success,,,0.06313287300145021,"{""ltlf_to_minimal_dfa"": 0.06282838200058904, ""monitor_initialization"": 5.1539973355829716e-06}","{""accepting_sinks"": 1, ""accepting_states"": 1, ""dfa_guarded_transitions"": 4, ""dfa_states"": 3, ""monitor_id"": ""symbolic_guarded"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 0, ""persistent_tensor_count"": 0, ""persistent_tensor_logical_bytes"": 0, ""persistent_tensor_logical_elements"": 0, ""persistent_tensor_nonzero_elements"": 0, ""tensor_devices"": {}, ""tensor_dtypes"": {}, ""trap_states"": 1}",,[],11255808,437030912,700866560,700866560,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,3,0
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::symbolic_guarded::r2,atomic_control,a,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,2,68,success,,,0.0636550620001799,"{""ltlf_to_minimal_dfa"": 0.06332832599946414, ""monitor_initialization"": 5.336998583516106e-06}","{""accepting_sinks"": 1, ""accepting_states"": 1, ""dfa_guarded_transitions"": 4, ""dfa_states"": 3, ""monitor_id"": ""symbolic_guarded"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 0, ""persistent_tensor_count"": 0, ""persistent_tensor_logical_bytes"": 0, ""persistent_tensor_logical_elements"": 0, ""persistent_tensor_nonzero_elements"": 0, ""tensor_devices"": {}, ""tensor_dtypes"": {}, ""trap_states"": 1}",,[],11223040,437112832,438771712,455090176,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,3,0
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::symbolic_guarded::r3,atomic_control,a,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,3,91,success,,,0.06285176399978809,"{""ltlf_to_minimal_dfa"": 0.06253364299845998, ""monitor_initialization"": 5.884001438971609e-06}","{""accepting_sinks"": 1, ""accepting_states"": 1, ""dfa_guarded_transitions"": 4, ""dfa_states"": 3, ""monitor_id"": ""symbolic_guarded"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 0, ""persistent_tensor_count"": 0, ""persistent_tensor_logical_bytes"": 0, ""persistent_tensor_logical_elements"": 0, ""persistent_tensor_nonzero_elements"": 0, ""tensor_devices"": {}, ""tensor_dtypes"": {}, ""trap_states"": 1}",,[],11218944,437215232,439951360,463593472,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,3,0
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::symbolic_guarded::r4,atomic_control,a,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,4,114,success,,,0.06456217700178968,"{""ltlf_to_minimal_dfa"": 0.06424850999974296, ""monitor_initialization"": 4.7719986469019204e-06}","{""accepting_sinks"": 1, ""accepting_states"": 1, ""dfa_guarded_transitions"": 4, ""dfa_states"": 3, ""monitor_id"": ""symbolic_guarded"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 0, ""persistent_tensor_count"": 0, ""persistent_tensor_logical_bytes"": 0, ""persistent_tensor_logical_elements"": 0, ""persistent_tensor_nonzero_elements"": 0, ""tensor_devices"": {}, ""tensor_dtypes"": {}, ""trap_states"": 1}",,[],11145216,437014528,438861824,465764352,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,3,0
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r0,atomic_control,a,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,0,137,success,,,0.05390339900259278,"{""formula_parse"": 0.05239525999786565, ""monitor_initialization"": 6.415000825654715e-06, ""rules_and_cilp_lowering"": 0.001011050000670366}","{""ast_depth"": 0, ""ast_nodes"": 1, ""eval_rules"": 2, ""literals"": 4, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 156, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 156, ""persistent_tensor_logical_elements"": 42, ""persistent_tensor_nonzero_elements"": 27, ""react_rules"": 0, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 2}",,[],11333632,436936704,444309504,489000960,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,156
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r1,atomic_control,a,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,1,160,success,,,0.053428442999575054,"{""formula_parse"": 0.051996420002978994, ""monitor_initialization"": 2.7080022846348584e-06, ""rules_and_cilp_lowering"": 0.0008976060016721021}","{""ast_depth"": 0, ""ast_nodes"": 1, ""eval_rules"": 2, ""literals"": 4, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 156, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 156, ""persistent_tensor_logical_elements"": 42, ""persistent_tensor_nonzero_elements"": 27, ""react_rules"": 0, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 2}",,[],11333632,437112832,443793408,477048832,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,156
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r2,atomic_control,a,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,2,183,success,,,0.05680129300162662,"{""formula_parse"": 0.05538628900103504, ""monitor_initialization"": 3.0559967854060233e-06, ""rules_and_cilp_lowering"": 0.0009159680012089666}","{""ast_depth"": 0, ""ast_nodes"": 1, ""eval_rules"": 2, ""literals"": 4, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 156, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 156, ""persistent_tensor_logical_elements"": 42, ""persistent_tensor_nonzero_elements"": 27, ""react_rules"": 0, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 2}",,[],11268096,437092352,444895232,475914240,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,156
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r3,atomic_control,a,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,3,206,success,,,0.05441843299922766,"{""formula_parse"": 0.05300719799924991, ""monitor_initialization"": 2.4699984351173043e-06, ""rules_and_cilp_lowering"": 0.0008621660017524846}","{""ast_depth"": 0, ""ast_nodes"": 1, ""eval_rules"": 2, ""literals"": 4, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 156, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 156, ""persistent_tensor_logical_elements"": 42, ""persistent_tensor_nonzero_elements"": 27, ""react_rules"": 0, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 2}",,[],11194368,437055488,443478016,477052928,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,156
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r4,atomic_control,a,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,4,229,success,,,0.055171069001517026,"{""formula_parse"": 0.053659402998164296, ""monitor_initialization"": 2.811000740621239e-06, ""rules_and_cilp_lowering"": 0.0009818910002650227}","{""ast_depth"": 0, ""ast_nodes"": 1, ""eval_rules"": 2, ""literals"": 4, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 156, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 156, ""persistent_tensor_logical_elements"": 42, ""persistent_tensor_nonzero_elements"": 27, ""react_rules"": 0, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 2}",,[],11272192,436940800,442105856,481316864,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,156
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r0,atomic_control,a,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,0,252,success,,,0.12594375499975285,"{""bounded_event_extraction"": 0.052507930999126984, ""bounded_pipeline_lowering"": 0.000756764999096049, ""bounded_skeleton_lowering"": 0.03471169499971438, ""certificate_lookup"": 0.035497118999046506, ""monitor_initialization"": 2.2381998860510066e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 168, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 168, ""persistent_tensor_logical_elements"": 44, ""persistent_tensor_nonzero_elements"": 28, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],11317248,437395456,446111744,491479040,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,168
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r1,atomic_control,a,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,1,275,success,,,0.12674142199830385,"{""bounded_event_extraction"": 0.05304888099999516, ""bounded_pipeline_lowering"": 0.0007319410033232998, ""bounded_skeleton_lowering"": 0.036344480999105144, ""certificate_lookup"": 0.034300486997381086, ""monitor_initialization"": 2.2380998416338116e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 168, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 168, ""persistent_tensor_logical_elements"": 44, ""persistent_tensor_nonzero_elements"": 28, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],11223040,437055488,885059584,885059584,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,168
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r2,atomic_control,a,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,2,298,success,,,0.13169167000160087,"{""bounded_event_extraction"": 0.054117042000143556, ""bounded_pipeline_lowering"": 0.0008963100008259062, ""bounded_skeleton_lowering"": 0.03698108399839839, ""certificate_lookup"": 0.03712949499822571, ""monitor_initialization"": 2.1611998818116263e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 168, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 168, ""persistent_tensor_logical_elements"": 44, ""persistent_tensor_nonzero_elements"": 28, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],11173888,436744192,883539968,883539968,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,168
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r3,atomic_control,a,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,3,321,success,,,0.12468231900129467,"{""bounded_event_extraction"": 0.05174226600138354, ""bounded_pipeline_lowering"": 0.000646260999928927, ""bounded_skeleton_lowering"": 0.03570601400133455, ""certificate_lookup"": 0.03417759600051795, ""monitor_initialization"": 2.127900006598793e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 168, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 168, ""persistent_tensor_logical_elements"": 44, ""persistent_tensor_nonzero_elements"": 28, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],11173888,436744192,444735488,710606848,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,168
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r4,atomic_control,a,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,4,344,success,,,0.12610790399776306,"{""bounded_event_extraction"": 0.05355270299696713, ""bounded_pipeline_lowering"": 0.0006384260013874155, ""bounded_skeleton_lowering"": 0.035167990001355065, ""certificate_lookup"": 0.034389027998258825, ""monitor_initialization"": 2.305300222360529e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_flat_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 168, ""persistent_tensor_count"": 23, ""persistent_tensor_logical_bytes"": 168, ""persistent_tensor_logical_elements"": 44, ""persistent_tensor_nonzero_elements"": 28, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 23}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 20, ""torch.int64"": 2}}",,[],11251712,437272576,444432384,468758528,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,168
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_exact::r0,atomic_control,a,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cpu,cpu,0,367,success,,,0.16146151999782887,"{""bounded_event_extraction"": 0.05208623900034581, ""bounded_exact_online_head"": 0.034579498002131004, ""bounded_pipeline_lowering"": 0.0007264389969350304, ""bounded_skeleton_lowering"": 0.03642436899826862, ""certificate_lookup"": 0.03532835700025316, ""monitor_initialization"": 3.3178999728988856e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": 3, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_flat_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 476, ""persistent_tensor_count"": 27, ""persistent_tensor_logical_bytes"": 476, ""persistent_tensor_logical_elements"": 121, ""persistent_tensor_nonzero_elements"": 71, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 27}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 24, ""torch.int64"": 2}}",,[],11223040,436944896,445943808,478494720,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,476
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_exact::r1,atomic_control,a,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cpu,cpu,1,390,success,,,0.16473272399889538,"{""bounded_event_extraction"": 0.05181732400160399, ""bounded_exact_online_head"": 0.035425750000285916, ""bounded_pipeline_lowering"": 0.0006303970003500581, ""bounded_skeleton_lowering"": 0.037003831999754766, ""certificate_lookup"": 0.03734271899884334, ""monitor_initialization"": 3.624400051194243e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": 3, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_flat_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 476, ""persistent_tensor_count"": 27, ""persistent_tensor_logical_bytes"": 476, ""persistent_tensor_logical_elements"": 121, ""persistent_tensor_nonzero_elements"": 71, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 27}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 24, ""torch.int64"": 2}}",,[],11337728,437096448,446124032,488218624,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,476
e2.v1,e0.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_exact::r2,atomic_control,a,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cpu,cpu,2,413,success,,,0.16363136899963138,"{""bounded_event_extraction"": 0.0551964689984743, ""bounded_exact_online_head"": 0.035684382000908954, ""bounded_pipeline_lowering"": 0.0006345540023176, ""bounded_skeleton_lowering"": 0.03515584499837132, ""certificate_lookup"": 0.034424407000187784, ""monitor_initialization"": 3.292499968665652e-05}","{""bounded_horizon"": 0, ""bounded_islands"": 0, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 0, ""exact_head_states"": 3, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_flat_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 476, ""persistent_tensor_count"": 27, ""persistent_tensor_logical_bytes"": 476, ""persistent_tensor_logical_elements"": 121, ""persistent_tensor_nonzero_elements"": 71, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 27}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 24, ""torch.int64"": 2}}",,[],11137024,437387264,887783424,887783424,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.10.13"", ""torch"": ""2.6.0+cu124""}",capacity_end_to_end,capacity,end_to_end,False,early_late_boundary,repair_control,1,1,0,,476
