monitor_name,formula_name,n_leaves,trace_length,n_traces,n_repeats,mean_s_per_cell,std_s_per_cell,device,early_termination,gpu_name
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth8,8,500,1,25,0.00025360255463994694,6.392976375018719e-05,cpu,False,
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth9,8,500,1,25,0.0002081558693601983,1.504454421044367e-05,cpu,False,
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth10,8,500,1,25,0.00021827736935956638,2.153173374333564e-05,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth0,8,500,1,25,0.0012657628208798996,0.00019973822991298885,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth1,8,500,1,25,0.0013134269991199835,0.00020653858656976716,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth2,8,500,1,25,0.0013871763648005435,0.000205177522925618,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth3,8,500,1,25,0.001481118097679864,0.00022977125964340317,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth4,8,500,1,25,0.0015349014028000238,0.00024077155304092464,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth5,8,500,1,25,0.0015740142674400704,0.00023692088418728302,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth6,8,500,1,25,0.0017617980461599656,0.0003039469374435693,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth7,8,500,1,25,0.0017716056523998849,0.00030553028403884896,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth8,8,500,1,25,0.001741068111439963,0.00028740836892377056,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth9,8,500,1,25,0.001795155169759819,0.0002710623185782957,cpu,False,
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth10,8,500,1,25,0.0018755045963202426,0.00028983224939596624,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth0,8,500,1,25,4.069854607965681e-05,5.560315735509827e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth1,8,500,1,25,4.315050696008256e-05,7.627341169677503e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth2,8,500,1,25,4.0597996879660056e-05,5.418191016488693e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth3,8,500,1,25,4.92034576003789e-05,1.584118554426854e-05,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth4,8,500,1,25,5.81184284799383e-05,3.881684411770133e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth5,8,500,1,25,6.300307496028836e-05,9.306211501033564e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth6,8,500,1,25,6.11688720798702e-05,8.872379640044769e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth7,8,500,1,25,6.026960711969877e-05,5.560193589308736e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth8,8,500,1,25,6.456388007994974e-05,8.415464162920647e-06,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth9,8,500,1,25,4.687955800036434e-05,1.0286611151319279e-05,cpu,False,
DeepDFAMonitor,ijcnn_n8_xdepth10,8,500,1,25,4.340879823997966e-05,7.149568785551195e-06,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth0,8,500,1,25,0.00010085367200008479,1.3363139566655839e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth1,8,500,1,25,9.97686069604242e-05,1.2864288495037791e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth2,8,500,1,25,0.00010031112663986278,1.0203668194292559e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth3,8,500,1,25,0.00010149000335964957,1.209085162947182e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth4,8,500,1,25,0.0001004711734400189,1.5160835882321991e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth5,8,500,1,25,0.00012155096952017629,3.274157590359087e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth6,8,500,1,25,0.00014987293279991717,1.7537332032198233e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth7,8,500,1,25,0.00014497609583922894,1.7831352800356748e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth8,8,500,1,25,0.00010308857800002442,1.5802353963405843e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth9,8,500,1,25,0.00010621126847996492,1.8182059117628053e-05,cpu,False,
DeepDFAMonitorFactored,ijcnn_n8_xdepth10,8,500,1,25,0.0001032719571207417,1.3081538035263109e-05,cpu,False,
