monitor_name,formula_name,n_leaves,trace_length,n_traces,n_repeats,mean_s_per_cell,std_s_per_cell,device,early_termination,gpu_name
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth6,8,500,1,25,0.00045004601416003426,1.8292002169805456e-05,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth7,8,500,1,25,0.0005459231164000084,9.270926000941993e-05,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth8,8,500,1,25,0.00043795687248006284,2.1423672144190273e-05,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth9,8,500,1,25,0.0005361473369599844,9.119880077210404e-05,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8_xdepth10,8,500,1,25,0.0004428800287199556,2.1478261675654733e-05,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth0,8,500,1,25,0.0033735895708802126,0.0004111550732354946,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth1,8,500,1,25,0.003476903661039978,0.0004700915293061444,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth2,8,500,1,25,0.003689802870720159,0.0005344075239461935,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth3,8,500,1,25,0.0038142875302399626,0.0005199143458510739,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth4,8,500,1,25,0.003906770194719866,0.0005496872543972879,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth5,8,500,1,25,0.0039689538270398774,0.0005453982681597459,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth6,8,500,1,25,0.0042219267603202755,0.0005413435179661665,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth7,8,500,1,25,0.004231834332560101,0.0005440208660820394,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth8,8,500,1,25,0.004385817395839985,0.0006007986667849686,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth9,8,500,1,25,0.004533704457600107,0.0006001368943147793,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8_xdepth10,8,500,1,25,0.004601179471040232,0.0005686948898407755,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth0,8,500,1,25,9.565153280003869e-05,9.810660576921043e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth1,8,500,1,25,9.814777392006364e-05,1.3853838678209235e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth2,8,500,1,25,0.0001272703191999608,1.887322812628769e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth3,8,500,1,25,0.00012343506183999124,7.87473522474271e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth4,8,500,1,25,0.00011576921087988011,2.87656520789906e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth5,8,500,1,25,9.817276095986017e-05,1.2874013418883659e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth6,8,500,1,25,9.534961968012794e-05,1.2615182928973342e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth7,8,500,1,25,9.673069671967825e-05,1.1637528297668643e-05,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth8,8,500,1,25,9.609748648021197e-05,9.866511794258749e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth9,8,500,1,25,9.437588759996288e-05,9.302729461585047e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8_xdepth10,8,500,1,25,0.00010509888456006594,2.1751570996347175e-05,cuda,False,Tesla T4
