monitor_name,formula_name,n_leaves,trace_length,n_traces,n_repeats,mean_s_per_cell,std_s_per_cell,device,early_termination,gpu_name
ProgressionRuleRunnerMonitor,ijcnn_n8,8,1000,256,5,3.0561933960939315e-06,4.577111183269541e-08,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8,8,1000,512,5,2.2148807085939027e-06,1.8437631192739562e-08,cuda,False,Tesla T4
ProgressionRuleRunnerMonitor,ijcnn_n8,8,1000,1024,5,2.0409443884765288e-06,5.098387013691727e-07,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,1,5,0.0034576505363999787,0.0003159865416574478,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,2,5,0.0016358067612000018,0.00014441097301284898,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,4,5,0.0008224860591000379,0.0001099233523980758,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,8,5,0.0004244326226499879,4.73860093852345e-05,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,16,5,0.0002090003683874954,2.7716449136927123e-05,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,32,5,0.00010576738086874968,1.3568917677038747e-05,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,64,5,5.62310379374992e-05,6.331845470851884e-06,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,128,5,3.0563053510937975e-05,4.154144148408533e-06,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,256,5,1.5792432464843386e-05,1.2273467863047328e-06,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,512,5,9.86284271718745e-06,1.3801410407074677e-06,cuda,False,Tesla T4
ProgressionRuleRunnerStructuredMonitor,ijcnn_n8,8,1000,1024,5,6.292133730664063e-06,5.793454063655305e-07,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,1,5,8.826933600012126e-05,3.0429217956644504e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,2,5,4.2822978199910726e-05,1.257241490870923e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,4,5,2.331107970001085e-05,2.191799597038881e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,8,5,1.260156397498804e-05,1.0947742529022253e-06,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,16,5,1.0840768749994822e-05,6.558930902579471e-07,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,32,5,6.353333799998495e-06,2.805478657583116e-07,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,64,5,2.8222043624992923e-06,2.55190254645617e-07,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,128,5,1.989779085937471e-06,7.356838324846121e-08,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,256,5,1.6571433703123974e-06,3.704980385500061e-08,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,512,5,2.156686223437454e-06,5.515728518169254e-07,cuda,False,Tesla T4
DeepDFAMonitor,ijcnn_n8,8,1000,1024,5,1.749987436523437e-06,4.5023342765194577e-07,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,1,5,0.00022054180339991944,6.675515488799559e-06,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,2,5,0.00010375566850002541,5.353372699102593e-06,cuda,False,Tesla T4
