schema_version,benchmark_schema_version,run_id,cell_id,formula_id,formula,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,repetition,worker_pid,status,failure_stage,failure_reason,compile_total_s,compile_stages_json,artifact_stats_json,validation_duration_s,warnings_json,startup_host_rss_bytes,baseline_host_rss_bytes,peak_compile_host_rss_bytes,peak_observed_host_rss_bytes,host_memory_limit_bytes,baseline_gpu_allocated_bytes,peak_compile_gpu_allocated_bytes,peak_compile_gpu_reserved_bytes,provenance_json,panel,formula_family,parameters_json,tree_shape,n_atoms,ast_depth,dfa_states,cube_count,dense_tensor_bytes,cube_tensor_bytes,persistent_bytes,total_rules
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r1,ijcnn_left_deep_n8,F((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,1,1523,success,,,0.046036079998884816,"{""formula_parse"": 0.03235012699951767, ""monitor_initialization"": 3.3469987101852894e-06, ""rules_and_structured_cilp_lowering"": 0.009094688000914175}","{""ast_depth"": 8, ""ast_nodes"": 22, ""eval_rules"": 287, ""literals"": 140, ""modules"": 44, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 417612, ""persistent_tensor_count"": 180, ""persistent_tensor_logical_bytes"": 417612, ""persistent_tensor_logical_elements"": 104508, ""persistent_tensor_nonzero_elements"": 8059, ""react_rules"": 61, ""tensor_devices"": {""cpu"": 180}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 179}, ""total_rules"": 348}",,[],13385728,463200256,469073920,516988928,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 8}",left_deep,8,8,,,,,417612,348
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r2,ijcnn_left_deep_n8,F((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,2,1534,success,,,0.048689993000152754,"{""formula_parse"": 0.03463394199934555, ""monitor_initialization"": 4.155001079197973e-06, ""rules_and_structured_cilp_lowering"": 0.009408019999682438}","{""ast_depth"": 8, ""ast_nodes"": 22, ""eval_rules"": 287, ""literals"": 140, ""modules"": 44, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 417612, ""persistent_tensor_count"": 180, ""persistent_tensor_logical_bytes"": 417612, ""persistent_tensor_logical_elements"": 104508, ""persistent_tensor_nonzero_elements"": 8059, ""react_rules"": 61, ""tensor_devices"": {""cpu"": 180}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 179}, ""total_rules"": 348}",,[],13463552,463110144,468983808,520830976,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 8}",left_deep,8,8,,,,,417612,348
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r3,ijcnn_left_deep_n8,F((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,3,1545,success,,,0.0472746109990112,"{""formula_parse"": 0.03426251200289698, ""monitor_initialization"": 3.2429998100269586e-06, ""rules_and_structured_cilp_lowering"": 0.008276038999611046}","{""ast_depth"": 8, ""ast_nodes"": 22, ""eval_rules"": 287, ""literals"": 140, ""modules"": 44, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 417612, ""persistent_tensor_count"": 180, ""persistent_tensor_logical_bytes"": 417612, ""persistent_tensor_logical_elements"": 104508, ""persistent_tensor_nonzero_elements"": 8059, ""react_rules"": 61, ""tensor_devices"": {""cpu"": 180}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 179}, ""total_rules"": 348}",,[],13373440,463294464,469168128,516829184,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 8}",left_deep,8,8,,,,,417612,348
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r4,ijcnn_left_deep_n8,F((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,4,1556,success,,,0.04335187900142046,"{""formula_parse"": 0.03132161200119299, ""monitor_initialization"": 2.4790024326648563e-06, ""rules_and_structured_cilp_lowering"": 0.007528490001277532}","{""ast_depth"": 8, ""ast_nodes"": 22, ""eval_rules"": 287, ""literals"": 140, ""modules"": 44, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 417612, ""persistent_tensor_count"": 180, ""persistent_tensor_logical_bytes"": 417612, ""persistent_tensor_logical_elements"": 104508, ""persistent_tensor_nonzero_elements"": 8059, ""react_rules"": 61, ""tensor_devices"": {""cpu"": 180}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 179}, ""total_rules"": 348}",,[],13287424,463159296,469032960,508616704,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 8}",left_deep,8,8,,,,,417612,348
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r0,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,0,1567,success,,,0.08618743699844345,"{""formula_parse"": 0.03361051400133874, ""monitor_initialization"": 4.548997821984813e-06, ""rules_and_cilp_lowering"": 0.04775431700181798}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13467648,463101952,471912448,522203136,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r1,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,1,1578,success,,,0.08689180100191152,"{""formula_parse"": 0.032414455999969505, ""monitor_initialization"": 5.540998245123774e-06, ""rules_and_cilp_lowering"": 0.049599420999584254}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13475840,463208448,472080384,518144000,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r2,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,2,1589,success,,,0.069532090001303,"{""formula_parse"": 0.03422386199963512, ""monitor_initialization"": 4.727997293230146e-06, ""rules_and_cilp_lowering"": 0.030231020999053726}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13414400,463196160,472010752,521637888,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r3,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,3,1600,success,,,0.0661634550015151,"{""formula_parse"": 0.033220252000319306, ""monitor_initialization"": 4.102999810129404e-06, ""rules_and_cilp_lowering"": 0.028503583998826798}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13393920,463093760,471904256,509550592,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r4,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,4,1611,success,,,0.07117415600077948,"{""formula_parse"": 0.031616862001101254, ""monitor_initialization"": 4.130000888835639e-06, ""rules_and_cilp_lowering"": 0.03477220700006001}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13324288,463097856,471973888,509448192,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r0,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,0,1622,success,,,0.05633799499992165,"{""formula_parse"": 0.032538735002162866, ""monitor_initialization"": 3.36800076183863e-06, ""rules_and_structured_cilp_lowering"": 0.01883623899993836}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 92, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1989420, ""persistent_tensor_count"": 372, ""persistent_tensor_logical_bytes"": 1989420, ""persistent_tensor_logical_elements"": 497580, ""persistent_tensor_nonzero_elements"": 31835, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 372}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 371}, ""total_rules"": 780}",,[],13447168,463106048,470872064,507191296,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1989420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r1,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,1,1633,success,,,0.054213196999626234,"{""formula_parse"": 0.03198015599991777, ""monitor_initialization"": 4.003999492852017e-06, ""rules_and_structured_cilp_lowering"": 0.017611699000553926}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 92, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1989420, ""persistent_tensor_count"": 372, ""persistent_tensor_logical_bytes"": 1989420, ""persistent_tensor_logical_elements"": 497580, ""persistent_tensor_nonzero_elements"": 31835, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 372}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 371}, ""total_rules"": 780}",,[],13402112,463224832,471048192,515776512,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1989420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r2,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,2,1644,success,,,0.053476398999919184,"{""formula_parse"": 0.031127274000027683, ""monitor_initialization"": 3.1460003810934722e-06, ""rules_and_structured_cilp_lowering"": 0.01768780700149364}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 92, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1989420, ""persistent_tensor_count"": 372, ""persistent_tensor_logical_bytes"": 1989420, ""persistent_tensor_logical_elements"": 497580, ""persistent_tensor_nonzero_elements"": 31835, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 372}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 371}, ""total_rules"": 780}",,[],13475840,463364096,471130112,943976448,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1989420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r3,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,3,1655,success,,,0.05599480100136134,"{""formula_parse"": 0.032551903001149185, ""monitor_initialization"": 3.746001311810687e-06, ""rules_and_structured_cilp_lowering"": 0.01886793000085163}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 92, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1989420, ""persistent_tensor_count"": 372, ""persistent_tensor_logical_bytes"": 1989420, ""persistent_tensor_logical_elements"": 497580, ""persistent_tensor_nonzero_elements"": 31835, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 372}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 371}, ""total_rules"": 780}",,[],13381632,463237120,471003136,517967872,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1989420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r4,ijcnn_balanced_n16,F(((((a & b) | ((a & c) | (a & d))) | (((a & e) | (a & f)) | ((a & g) | (a & h)))) | ((((a & i) | (a & j)) | ((a & k) | (a & l))) | (((a & m) | (a & n)) | ((a & o) | (a & p)))))),rulerunner_original_structured,StructuredRuleRunnerMonitor,rulerunner,original,module_scheduled_cilp,cpu,cpu,4,1666,success,,,0.05386108400125522,"{""formula_parse"": 0.031894193998596165, ""monitor_initialization"": 3.321001713629812e-06, ""rules_and_structured_cilp_lowering"": 0.017696342001727317}","{""ast_depth"": 6, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 92, ""monitor_id"": ""rulerunner_original_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1989420, ""persistent_tensor_count"": 372, ""persistent_tensor_logical_bytes"": 1989420, ""persistent_tensor_logical_elements"": 497580, ""persistent_tensor_nonzero_elements"": 31835, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 372}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 371}, ""total_rules"": 780}",,[],13410304,463384576,471150592,515489792,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",balanced,16,6,,,,,1989420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r0,ijcnn_left_deep_n16,F((((((((((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h)) | (a & i)) | (a & j)) | (a & k)) | (a & l)) | (a & m)) | (a & n)) | (a & o)) | (a & p))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,0,1677,success,,,0.08105783100108965,"{""formula_parse"": 0.0323999329993967, ""monitor_initialization"": 3.611003194237128e-06, ""rules_and_cilp_lowering"": 0.04423707100067986}","{""ast_depth"": 16, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13475840,463204352,472080384,522772480,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",left_deep,16,16,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r1,ijcnn_left_deep_n16,F((((((((((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h)) | (a & i)) | (a & j)) | (a & k)) | (a & l)) | (a & m)) | (a & n)) | (a & o)) | (a & p))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,1,1688,success,,,0.0676101019998896,"{""formula_parse"": 0.034834529000363545, ""monitor_initialization"": 4.656001692637801e-06, ""rules_and_cilp_lowering"": 0.02775806100180489}","{""ast_depth"": 16, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13348864,463347712,472215552,522072064,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",left_deep,16,16,,,,,1881420,780
e2.v1,e0.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r2,ijcnn_left_deep_n16,F((((((((((((((((a & b) | (a & c)) | (a & d)) | (a & e)) | (a & f)) | (a & g)) | (a & h)) | (a & i)) | (a & j)) | (a & k)) | (a & l)) | (a & m)) | (a & n)) | (a & o)) | (a & p))),rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,2,1699,success,,,0.08049040100013372,"{""formula_parse"": 0.03307611800119048, ""monitor_initialization"": 4.245001036906615e-06, ""rules_and_cilp_lowering"": 0.04287555200062343}","{""ast_depth"": 16, ""ast_nodes"": 46, ""eval_rules"": 647, ""literals"": 300, ""modules"": 2, ""monitor_id"": ""rulerunner_original_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1881420, ""persistent_tensor_count"": 12, ""persistent_tensor_logical_bytes"": 1881420, ""persistent_tensor_logical_elements"": 470580, ""persistent_tensor_nonzero_elements"": 4893, ""react_rules"": 133, ""tensor_devices"": {""cpu"": 12}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 11}, ""total_rules"": 780}",,[],13209600,463167488,469946368,512110592,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",tree_shape,ijcnn,"{""n_atoms"": 16}",left_deep,16,16,,,,,1881420,780
